=== DETALHAMENTO POR BRANCH (Últimos 10 Commits) ===
Data de Geração: 02/10/2025 17:21:19
""
Projeto,Grupo,Branch,Usuários,Total Commits,Commits com IA,% IA,Commits sem IA,% sem IA
ordernar-grafia-service-ejb,credit-services/backend-compartilhado,homolog,3,10,0,0.0,10,100.0
ordernar-grafia-service-ejb,credit-services/backend-compartilhado,main,3,10,0,0.0,10,100.0
ordernar-grafia-service-ejb,credit-services/backend-compartilhado,master,3,10,0,0.0,10,100.0
consentimento-front-backoffice,tech/site-reliability-engineering/dados-cadastrais,master,1,1,0,0.0,1,100.0
pessoal-plus-ejb-client,credit-services/pessoal,development,3,4,0,0.0,4,100.0
pessoal-plus-ejb-client,credit-services/pessoal,homolog,3,4,0,0.0,4,100.0
pessoal-plus-ejb-client,credit-services/pessoal,main,3,4,0,0.0,4,100.0
pessoal-plus-ejb-client,credit-services/pessoal,master,1,1,0,0.0,1,100.0
consentimento-cargabatch,tech/site-reliability-engineering/dados-cadastrais,master,1,1,0,0.0,1,100.0
consentimento-cadusario-lgpd,tech/site-reliability-engineering/dados-cadastrais,master,2,2,0,0.0,2,100.0
consentimento-api-portal,tech/site-reliability-engineering/dados-cadastrais,homolog,3,4,0,0.0,4,100.0
consentimento-api-portal,tech/site-reliability-engineering/dados-cadastrais,master,1,1,0,0.0,1,100.0
Cielo,rafael.sampaio,master,1,7,0,0.0,7,100.0
modular-pj-service-ejb-client,credit-services/preciso,development,2,3,0,0.0,3,100.0
modular-pj-service-ejb-client,credit-services/preciso,homolog,1,1,0,0.0,1,100.0
modular-pj-service-ejb-client,credit-services/preciso,master,1,1,0,0.0,1,100.0
Bluebox Legado Admin ,marketing-services/bluebox,development,5,10,0,0.0,10,100.0
Bluebox Legado Admin ,marketing-services/bluebox,master,4,10,0,0.0,10,100.0
scrproprnghib60dpfmlv1,analytics/plataforma-analytics/modelos,master,3,7,0,0.0,7,100.0
empresarial-antigo-ejb-client,credit-services/empresarial,development,2,5,0,0.0,5,100.0
empresarial-antigo-ejb-client,credit-services/empresarial,homolog,2,3,0,0.0,3,100.0
empresarial-antigo-ejb-client,credit-services/empresarial,master,2,3,0,0.0,3,100.0
legacy-transaction-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
empresarial-servico-xml-lib,credit-services/commons,development,4,10,0,0.0,10,100.0
empresarial-servico-xml-lib,credit-services/commons,homolog,4,10,0,0.0,10,100.0
empresarial-servico-xml-lib,credit-services/commons,main,4,10,0,0.0,10,100.0
empresarial-servico-xml-lib,credit-services/commons,master,2,2,0,0.0,2,100.0
acesso-cadastral-pf-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
relatorio-imobiliario-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
relatorio-imobiliario-service-ejb-client,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
relatorio-imobiliario-service-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
empresarial-web,credit-services/empresarial,development,1,10,0,0.0,10,100.0
small-business-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
logs-web,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,3,0,0.0,3,100.0
logs-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
alerta-30-dias,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
efx11,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
acerta-ja-tim-bridge-service-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
broker-service-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
define-positivo-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
bridge,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-positivo-pf-xml,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
empresarial-nova-arquitetura-string-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
bridge-service-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-pf-xml,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-pf-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-positivo-pf-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
define-positivo-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
socket-connection-util,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
cryptography-api,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
framework,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-pessoal-xml-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-pf-xml-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-pf-contrato,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-positivo-pf-contrato,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-pessoal-service-ejb-client,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-pessoal-service-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-pf-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-pf-ejb-client,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
login-service-ejb-client,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
login-service-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,3,0,0.0,3,100.0
login-service-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
consulta-scpc-service-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
login-service-web,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,3,0,0.0,3,100.0
login-service-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
consulta-scpc-service-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
auditoria-consulta-service-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
auditoria-consulta-service-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
mainframe-bridge-web,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,3,0,0.0,3,100.0
mainframe-bridge-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
seguranca,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
auditoria-consulta-service-client,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
seguranca-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
broker-service-ejb-client,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
broker-service-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
familia-acerta-positivo-pf-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
empresarial-service-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
empresarial-service-core,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
empresarial-service-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
log-service-xml,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
log-service-contract-lib,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
informacoes-cadastrais-service-ejb-client,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
informacoes-cadastrais-service-ejb,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
informacoes-cadastrais-service-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
modular-pj-service,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
modular-pj-xml,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
log-service-adapter,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
documentacao,data/dados-positivo/entrada/cadpos_batch,master,2,10,0,0.0,10,100.0
Autoseg,jessica.caseiro,master,1,2,0,0.0,2,100.0
cadastral,melissa.cozono,master,1,1,0,0.0,1,100.0
empresarial-string-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
preciso-xml-web,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,10,0,0.0,10,100.0
preciso-xml-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
radar-pessoal-parcerias-web,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,3,0,0.0,3,100.0
radar-pessoal-parcerias-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
empresarial-string-web,credit-services/empresarial,development,5,10,0,0.0,10,100.0
empresarial-string-web,credit-services/empresarial,homolog,5,10,0,0.0,10,100.0
empresarial-string-web,credit-services/empresarial,main,5,10,0,0.0,10,100.0
empresarial-string-web,credit-services/empresarial,master,6,10,0,0.0,10,100.0
scrprophibmotospfmlv1,analytics/plataforma-analytics/modelos,master,3,7,0,0.0,7,100.0
drawio,melissa.cozono,master,2,9,0,0.0,9,100.0
scrpropnegmotospfmlv1,analytics/plataforma-analytics/modelos,master,3,10,0,0.0,10,100.0
tubosp-etl,tech/site-reliability-engineering/protesto-aquisicao,homolog,1,3,0,0.0,3,100.0
tubosp-etl,tech/site-reliability-engineering/protesto-aquisicao,master,1,1,0,0.0,1,100.0
etl-tubosp,data/protestos-aquisicao,homolog,3,10,0,0.0,10,100.0
etl-tubosp,data/protestos-aquisicao,master,3,10,0,0.0,10,100.0
OS - Book Itau,analytics/solucoes-e-delivery/enriquecimento/python/pessoa-f-sica,master,2,10,0,0.0,10,100.0
OS Book Itau,analytics/solucoes-e-delivery/enriquecimento/python/pessoa-jur-dica,master,3,10,0,0.0,10,100.0
batch-tubo,guilherme.duarte,master,1,1,0,0.0,1,100.0
Bluebox Legado Site,marketing-services/bluebox,development,3,10,0,0.0,10,100.0
Lab,rafael.sampaio,master,2,6,0,0.0,6,100.0
reciprocidade-web,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,3,0,0.0,3,100.0
reciprocidade-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
Experiment Deploy,lucas.caraca,master,1,10,0,0.0,10,100.0
Protesto Commons Starter,credit-services/protesto-exposicao,master,1,10,0,0.0,10,100.0
proxy_server,tech/architecture/pbot/backend,homolog,1,10,0,0.0,10,100.0
proxy_server,tech/architecture/pbot/backend,master,1,10,0,0.0,10,100.0
batch_histcred_persist ,tech/site-reliability-engineering/cip,master,2,10,0,0.0,10,100.0
batch_histcred_process ,tech/site-reliability-engineering/cip,master,2,10,0,0.0,10,100.0
batch_histcred_remessa,tech/site-reliability-engineering/cip,master,2,10,0,0.0,10,100.0
batch_histcred_response,tech/site-reliability-engineering/cip,master,1,10,0,0.0,10,100.0
batch_histcred_client_splitter,tech/site-reliability-engineering/cip,master,1,1,0,0.0,1,100.0
histcred_external_splitter,tech/site-reliability-engineering/cip,master,1,1,0,0.0,1,100.0
batch_dados_cadastrais ,tech/site-reliability-engineering/cip,master,2,10,0,0.0,10,100.0
file_sanitizer,tech/site-reliability-engineering/cip,master,1,1,0,0.0,1,100.0
batch_contest_process,tech/site-reliability-engineering/cip,master,2,10,0,0.0,10,100.0
batch_config_process,tech/site-reliability-engineering/cip,master,1,10,0,0.0,10,100.0
session-control-web,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,3,0,0.0,3,100.0
session-control-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
socket-login-mainframe-web,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,7,0,0.0,7,100.0
socket-login-mainframe-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
nuget-server,marketing-services/bluebox/developers,master,1,2,0,0.0,2,100.0
batch-tubo,tech/site-reliability-engineering/protesto-aquisicao,homolog,2,4,0,0.0,4,100.0
batch-tubo,tech/site-reliability-engineering/protesto-aquisicao,master,2,4,0,0.0,4,100.0
Dados Alternativos CNDT,tech/site-reliability-engineering/dados-alternativos,homolog,1,7,0,0.0,7,100.0
Dados Alternativos CNDT,tech/site-reliability-engineering/dados-alternativos,master,1,1,0,0.0,1,100.0
modular-pj-ejb,credit-services/preciso,development,1,10,0,0.0,10,100.0
log-service-adapter,credit-services/backend-compartilhado,development,2,2,0,0.0,2,100.0
log-service-adapter,credit-services/backend-compartilhado,homolog,1,1,0,0.0,1,100.0
log-service-adapter,credit-services/backend-compartilhado,master,1,1,0,0.0,1,100.0
Vault,tech/architecture,master,3,10,0,0.0,10,100.0
modular-pj-xml,credit-services/preciso,development,3,10,0,0.0,10,100.0
modular-pj-xml,credit-services/preciso,homolog,3,10,0,0.0,10,100.0
modular-pj-xml,credit-services/preciso,main,4,10,0,0.0,10,100.0
crawlerCNDT ,tech/site-reliability-engineering/dados-alternativos,master,1,1,0,0.0,1,100.0
dc-hpa-bigtable,data/dados-cadastrais,development,3,10,0,0.0,10,100.0
dc-hpa-bigtable,data/dados-cadastrais,homolog,3,10,0,0.0,10,100.0
dc-hpa-bigtable,data/dados-cadastrais,main,3,10,0,0.0,10,100.0
dc-hpa-bigtable,data/dados-cadastrais,master,2,10,0,0.0,10,100.0
quantico-startup-scripts,analytics/quantico/quantico-backend,master,6,10,0,0.0,10,100.0
DAU,tech/site-reliability-engineering/dados-alternativos,homolog,1,2,0,0.0,2,100.0
DAU,tech/site-reliability-engineering/dados-alternativos,master,1,2,0,0.0,2,100.0
socketservice-web,tech/site-reliability-engineering/argocd-manifests/websphere,development,3,3,0,0.0,3,100.0
socketservice-web,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
cloud-functions-dado-positivo,data/dados-positivo/batch-ops,master,2,10,0,0.0,10,100.0
ingress-pf,websphere/migracao-websphere,development,3,4,0,0.0,4,100.0
ingress-pf,websphere/migracao-websphere,homolog,1,1,0,0.0,1,100.0
ingress-pf,websphere/migracao-websphere,master,1,1,0,0.0,1,100.0
react-carteira,consumidor/monitor-de-eventos,master,2,3,0,0.0,3,100.0
bvsas-debito,analytics/plataforma-analytics/bvsas,master,2,8,0,0.0,8,100.0
informacoes-cadastrais-web,websphere/migracao-websphere,development,2,10,0,0.0,10,100.0
informacoes-cadastrais-web,websphere/migracao-websphere,homolog,1,1,0,0.0,1,100.0
informacoes-cadastrais-web,websphere/migracao-websphere,master,4,10,0,0.0,10,100.0
bvsas-protestos,analytics/plataforma-analytics/bvsas,master,2,5,0,0.0,5,100.0
informacoes-cadastrais-service-ejb,websphere/migracao-websphere,development,6,10,0,0.0,10,100.0
informacoes-cadastrais-service-ejb,websphere/migracao-websphere,homolog,1,1,0,0.0,1,100.0
informacoes-cadastrais-service-ejb,websphere/migracao-websphere,master,3,10,0,0.0,10,100.0
informacoes-cadastrais-service-ejb-client,websphere/migracao-websphere,development,4,9,0,0.0,9,100.0
informacoes-cadastrais-service-ejb-client,websphere/migracao-websphere,homolog,1,1,0,0.0,1,100.0
informacoes-cadastrais-service-ejb-client,websphere/migracao-websphere,master,1,1,0,0.0,1,100.0
log-service-contract-lib,credit-services/backend-compartilhado,development,2,6,0,0.0,6,100.0
log-service-contract-lib,credit-services/backend-compartilhado,homolog,2,2,0,0.0,2,100.0
log-service-contract-lib,credit-services/backend-compartilhado,master,2,2,0,0.0,2,100.0
log-service-xml,credit-services/backend-compartilhado,development,2,4,0,0.0,4,100.0
log-service-xml,credit-services/backend-compartilhado,homolog,2,2,0,0.0,2,100.0
log-service-xml,credit-services/backend-compartilhado,master,3,6,0,0.0,6,100.0
empresarial-ejb,credit-services/empresarial,development,4,10,0,0.0,10,100.0
empresarial-service-web,websphere/migracao-websphere,development,1,1,0,0.0,1,100.0
empresarial-service-web,websphere/migracao-websphere,homolog,1,1,0,0.0,1,100.0
empresarial-service-web,websphere/migracao-websphere,master,1,1,0,0.0,1,100.0
Zema Fast CDC,anderson.schilithz,master,1,10,0,0.0,10,100.0
empresarial-service-core,credit-services/empresarial,development,3,10,0,0.0,10,100.0
empresarial-service-core,credit-services/empresarial,homolog,3,10,0,0.0,10,100.0
empresarial-service-core,credit-services/empresarial,main,3,10,0,0.0,10,100.0
empresarial-service-core,credit-services/empresarial,master,6,9,0,0.0,9,100.0
empresarial-ejb-client,credit-services/empresarial,development,4,10,0,0.0,10,100.0
empresarial-ejb-client,credit-services/empresarial,homolog,4,10,0,0.0,10,100.0
empresarial-ejb-client,credit-services/empresarial,main,4,10,0,0.0,10,100.0
empresarial-ejb-client,credit-services/empresarial,master,1,1,0,0.0,1,100.0
Zema Fast EP,anderson.schilithz,master,2,10,0,0.0,10,100.0
bff-frontend,consumidor/portal-consumidor/ms-services,homolog,6,10,0,0.0,10,100.0
bff-frontend,consumidor/portal-consumidor/ms-services,master,5,10,0,0.0,10,100.0
dag-tutorial,analytics/plataforma-analytics/dags,homolog,2,3,0,0.0,3,100.0
dag-tutorial,analytics/plataforma-analytics/dags,master,3,4,0,0.0,4,100.0
tokenservice,tech/site-reliability-engineering/argocd-manifests/websphere,development,2,10,0,0.0,10,100.0
tokenservice,tech/site-reliability-engineering/argocd-manifests/websphere,master,1,1,0,0.0,1,100.0
app-batch-tubo,data/protestos-aquisicao,homolog,1,1,0,0.0,1,100.0
app-batch-tubo,data/protestos-aquisicao,master,1,1,0,0.0,1,100.0
api-novo-extrato,data/dados-inovacao/archive/batch/open-banking,homolog,5,10,0,0.0,10,100.0
api-novo-extrato,data/dados-inovacao/archive/batch/open-banking,master,4,10,0,0.0,10,100.0
api-publisher,tech/site-reliability-engineering/dados-alternativos/open-banking,homolog,2,6,0,0.0,6,100.0
api-publisher,tech/site-reliability-engineering/dados-alternativos/open-banking,master,2,8,0,0.0,8,100.0
BoaVistaBFF,consumidor/app-consumidor,homolog,2,10,0,0.0,10,100.0
BoaVistaBFF,consumidor/app-consumidor,main,1,1,0,0.0,1,100.0
batch_test_support,data/dados-positivo/entrada/cadpos_batch/batch_libs,development,4,10,0,0.0,10,100.0
batch_test_support,data/dados-positivo/entrada/cadpos_batch/batch_libs,homolog,4,10,0,0.0,10,100.0
batch_test_support,data/dados-positivo/entrada/cadpos_batch/batch_libs,main,4,10,0,0.0,10,100.0
