Project Name,Total Commits,AI Copilot Commits,AI Copilot %,AI Manual Commits,AI Manual %,No AI Commits,No AI %
apigee-temporary-cli,9,0,0.0,0,0.0,9,100.0
socket-proxy-data-sp,28,0,0.0,0,0.0,28,100.0
area-de-transferencia-tmp,4,0,0.0,0,0.0,4,100.0
protesto-web-application,42,0,0.0,0,0.0,42,100.0
dag-reference-data-and-vp-categories,100,0,0.0,0,0.0,100,100.0
test-data,1,0,0.0,0,0.0,1,100.0
test_baseseguros,1,0,0.0,0,0.0,1,100.0
Crypto,2,0,0.0,0,0.0,2,100.0
franklin-tmp,3,0,0.0,0,0.0,3,100.0
cdc-protestos-migration-shared-db,1,0,0.0,0,0.0,1,100.0
FRONT - ICBOX PF,24,0,0.0,0,0.0,24,100.0
Siapo433,1,0,0.0,0,0.0,1,100.0
siapo433,2,0,0.0,0,0.0,2,100.0
Files Apps,56,0,0.0,0,0.0,56,100.0
spcpb161-produtos-sp,1,0,0.0,0,0.0,1,100.0
BFF - ICBOX PF,1,0,0.0,0,0.0,1,100.0
siapb682,2,0,0.0,0,0.0,2,100.0
Siapb682,1,0,0.0,0,0.0,1,100.0
siapb425-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapba53,2,0,0.0,0,0.0,2,100.0
Siapba53,1,0,0.0,0,0.0,1,100.0
siapb426,2,0,0.0,0,0.0,2,100.0
Siapb426,1,0,0.0,0,0.0,1,100.0
siapbd81-produtos-sp,2,0,0.0,0,0.0,2,100.0
spcpb094-produtos-sp,1,0,0.0,0,0.0,1,100.0
siapb425,2,0,0.0,0,0.0,2,100.0
Siapb425,1,0,0.0,0,0.0,1,100.0
siapbd81,1,0,0.0,0,0.0,1,100.0
Siapbd81,1,0,0.0,0,0.0,1,100.0
spcpb191-produtos-sp,1,0,0.0,0,0.0,1,100.0
spcpb094,2,0,0.0,0,0.0,2,100.0
Spcpb094,1,0,0.0,0,0.0,1,100.0
spcpb191,3,0,0.0,0,0.0,3,100.0
Spcpb191,1,0,0.0,0,0.0,1,100.0
chqpb037-produtos-sp,2,0,0.0,0,0.0,2,100.0
chqpb037,3,0,0.0,0,0.0,3,100.0
cpjpb259-produtos-sp,2,0,0.0,0,0.0,2,100.0
Chqpb037,1,0,0.0,0,0.0,1,100.0
cpjpb259,2,0,0.0,0,0.0,2,100.0
cpjpb147-produtos-sp,1,0,0.0,0,0.0,1,100.0
Cpjpb259,1,0,0.0,0,0.0,1,100.0
cpjpb046-produtos-sp,1,0,0.0,0,0.0,1,100.0
cpjpb147,3,0,0.0,0,0.0,3,100.0
Cpjpb147,1,0,0.0,0,0.0,1,100.0
siapb408-produtos-sp,3,0,0.0,0,0.0,3,100.0
cpjpb046,3,0,0.0,0,0.0,3,100.0
Cpjpb046,1,0,0.0,0,0.0,1,100.0
Siapb408,1,0,0.0,0,0.0,1,100.0
cospb034-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapb408,2,0,0.0,0,0.0,2,100.0
siapb241-produtos-sp,2,0,0.0,0,0.0,2,100.0
Siapb241,1,0,0.0,0,0.0,1,100.0
cospb034,2,0,0.0,0,0.0,2,100.0
siapb241,2,0,0.0,0,0.0,2,100.0
Cospb034,1,0,0.0,0,0.0,1,100.0
siapb669,2,0,0.0,0,0.0,2,100.0
Siapb669,1,0,0.0,0,0.0,1,100.0
siapb389-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapb389,2,0,0.0,0,0.0,2,100.0
siapb511-produtos-sp,2,0,0.0,0,0.0,2,100.0
Siapb389,1,0,0.0,0,0.0,1,100.0
siapb511,2,0,0.0,0,0.0,2,100.0
Siapb511,1,0,0.0,0,0.0,1,100.0
bvsas-indicadores-template,88,0,0.0,0,0.0,88,100.0
siapb512-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapb673-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapb512,2,0,0.0,0,0.0,2,100.0
Siapb512,1,0,0.0,0,0.0,1,100.0
siapb673,2,0,0.0,0,0.0,2,100.0
siapb670-produtos-sp,2,0,0.0,0,0.0,2,100.0
Siapb673,1,0,0.0,0,0.0,1,100.0
siapb674-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapb670,2,0,0.0,0,0.0,2,100.0
siapb122-produtos-sp,3,0,0.0,0,0.0,3,100.0
Siapb670,1,0,0.0,0,0.0,1,100.0
siapb674,2,0,0.0,0,0.0,2,100.0
Siapb674,1,0,0.0,0,0.0,1,100.0
siapb122,2,0,0.0,0,0.0,2,100.0
Siapb122,1,0,0.0,0,0.0,1,100.0
siapb242-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapb242,2,0,0.0,0,0.0,2,100.0
Siapb242,1,0,0.0,0,0.0,1,100.0
report-platform-participacao,20,0,0.0,0,0.0,20,100.0
siapb010-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapb010,2,0,0.0,0,0.0,2,100.0
Siapb010,1,0,0.0,0,0.0,1,100.0
siacloud-sia-service-produtos-sp,1,0,0.0,0,0.0,1,100.0
frontend,10,0,0.0,0,0.0,10,100.0
cpjpb051-produtos-sp,2,0,0.0,0,0.0,2,100.0
siacloud-sia-service-estruturante,8,0,0.0,0,0.0,8,100.0
Siacloud sia service estruturante,1,0,0.0,0,0.0,1,100.0
cpjpb051,3,0,0.0,0,0.0,3,100.0
Cpjpb051,1,0,0.0,0,0.0,1,100.0
siacloud-cos-service-produtos-sp,1,0,0.0,0,0.0,1,100.0
siacloud-cos-service,7,0,0.0,0,0.0,7,100.0
cpjpb276-produtos-sp,2,0,0.0,0,0.0,2,100.0
Siacloud cos service,1,0,0.0,0,0.0,1,100.0
cpjpb258-produtos-sp,2,0,0.0,0,0.0,2,100.0
cpjpb276,3,0,0.0,0,0.0,3,100.0
Cpjpb276,1,0,0.0,0,0.0,1,100.0
cospb014-produtos-sp,2,0,0.0,0,0.0,2,100.0
cpjpb258,3,0,0.0,0,0.0,3,100.0
Cpjpb258,1,0,0.0,0,0.0,1,100.0
Package Store Certification,0,0,0,0,0,0,0
Package Store Certification,0,0,0,0,0,0,0
test_project,3,0,0.0,0,0.0,3,100.0
cospb014,2,0,0.0,0,0.0,2,100.0
Cospb014,1,0,0.0,0,0.0,1,100.0
dpjpb093-produtos-sp,2,0,0.0,0,0.0,2,100.0
cpjpb227-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapbb33-produtos-sp,1,0,0.0,0,0.0,1,100.0
Dpjpb093,1,0,0.0,0,0.0,1,100.0
dpjpb093,3,0,0.0,0,0.0,3,100.0
cpjpb227,3,0,0.0,0,0.0,3,100.0
Cpjpb227,1,0,0.0,0,0.0,1,100.0
config-server,3,0,0.0,0,0.0,3,100.0
eureka,3,0,0.0,0,0.0,3,100.0
define-positivo-front-eneas,100,0,0.0,0,0.0,100,100.0
define-positivo-front-pipe2,1,0,0.0,0,0.0,1,100.0
dpjpb028-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapb414-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapbb33,2,0,0.0,0,0.0,2,100.0
Siapbb33,1,0,0.0,0,0.0,1,100.0
apigee-bvs-cli,2,0,0.0,0,0.0,2,100.0
Troca de Informações BRB,1,0,0.0,0,0.0,1,100.0
dpjpb028,3,0,0.0,0,0.0,3,100.0
Dpjpb028,1,0,0.0,0,0.0,1,100.0
dpjpo154-produtos-sp,2,0,0.0,0,0.0,2,100.0
inibe-debitos-web,6,0,0.0,0,0.0,6,100.0
siasdata-produtos-sp,1,0,0.0,0,0.0,1,100.0
dpjpo151-produtos-sp,2,0,0.0,0,0.0,2,100.0
acoes-core,57,0,0.0,0,0.0,57,100.0
cpjpo127,1,0,0.0,0,0.0,1,100.0
siasdfif-produtos-sp,1,0,0.0,0,0.0,1,100.0
siapo365-produtos-sp,1,0,0.0,0,0.0,1,100.0
siapb414,3,0,0.0,0,0.0,3,100.0
Siapb414,1,0,0.0,0,0.0,1,100.0
Dpjpo154,1,0,0.0,0,0.0,1,100.0
dpjpo154,3,0,0.0,0,0.0,3,100.0
dpjpo151,3,0,0.0,0,0.0,3,100.0
config-template-change,100,0,0.0,0,0.0,100,100.0
teste-diego,1,0,0.0,0,0.0,1,100.0
TESTE DIEGO,6,0,0.0,0,0.0,6,100.0
TESTE DIEGO,6,0,0.0,0,0.0,6,100.0
teste-diego,1,0,0.0,0,0.0,1,100.0
TESTE DIEGO,6,0,0.0,0,0.0,6,100.0
Dpjpo151,1,0,0.0,0,0.0,1,100.0
TESTE DIEGO,6,0,0.0,0,0.0,6,100.0
Siasdfif,1,0,0.0,0,0.0,1,100.0
siapo365,3,0,0.0,0,0.0,3,100.0
scr_crd_pf_crp_ger_bvsv5,1,0,0.0,0,0.0,1,100.0
Siapo365,1,0,0.0,0,0.0,1,100.0
siapo224-produtos-sp,1,0,0.0,0,0.0,1,100.0
dpjpo152-produtos-sp,2,0,0.0,0,0.0,2,100.0
siasdfif,3,0,0.0,0,0.0,3,100.0
siapo224,3,0,0.0,0,0.0,3,100.0
Siapo224,1,0,0.0,0,0.0,1,100.0
siasdfpn-produtos-sp,1,0,0.0,0,0.0,1,100.0
siasigsf-produtos-sp,1,0,0.0,0,0.0,1,100.0
dpjpo152,3,0,0.0,0,0.0,3,100.0
Dpjpo152,1,0,0.0,0,0.0,1,100.0
siasigsf,5,0,0.0,0,0.0,5,100.0
Siasigsf,1,0,0.0,0,0.0,1,100.0
siasdfpn,5,0,0.0,0,0.0,5,100.0
Siasdfpn,1,0,0.0,0,0.0,1,100.0
dpj130d-produtos-sp,2,0,0.0,0,0.0,2,100.0
dpj130d,3,0,0.0,0,0.0,3,100.0
Dpj130d,1,0,0.0,0,0.0,1,100.0
api-segmentacao,16,0,0.0,0,0.0,16,100.0
siacloud-fat-service-produtos-sp,1,0,0.0,0,0.0,1,100.0
siacloud-fat-service,12,0,0.0,0,0.0,12,100.0
Siacloud-fat-service,1,0,0.0,0,0.0,1,100.0
CPJSDESA,1,0,0.0,0,0.0,1,100.0
cpjpb039,4,0,0.0,0,0.0,4,100.0
Cpjpb039,1,0,0.0,0,0.0,1,100.0
faturamento-frontend-produtos-sp,1,0,0.0,0,0.0,1,100.0
debug-bradesco,0,0,0,0,0,0,0
portal-aprovacoes-frontend,26,0,0.0,0,0.0,26,100.0
API Client Management Login,8,0,0.0,0,0.0,8,100.0
portal-aprovacoes-backend,33,0,0.0,0,0.0,33,100.0
api-client-management-login,21,0,0.0,0,0.0,21,100.0
study_rarecases,1,0,0.0,0,0.0,1,100.0
siasvdoc,7,0,0.0,0,0.0,7,100.0
siasglc6,7,0,0.0,0,0.0,7,100.0
Siasvdoc,1,0,0.0,0,0.0,1,100.0
Siasglc6,1,0,0.0,0,0.0,1,100.0
siasdoct,11,0,0.0,0,0.0,11,100.0
Siasdoct,1,0,0.0,0,0.0,1,100.0
siasdata,17,0,0.0,0,0.0,17,100.0
Siasdata,1,0,0.0,0,0.0,1,100.0
siapo562,7,0,0.0,0,0.0,7,100.0
Siapo562,1,0,0.0,0,0.0,1,100.0
siapo412,9,0,0.0,0,0.0,9,100.0
Siapo412,1,0,0.0,0,0.0,1,100.0
SIAPO174,1,0,0.0,0,0.0,1,100.0
cospb069-produtos-sp,2,0,0.0,0,0.0,2,100.0
Cospb069,1,0,0.0,0,0.0,1,100.0
cospb069,2,0,0.0,0,0.0,2,100.0
cospb005-produtos-sp,2,0,0.0,0,0.0,2,100.0
cospb061-produtos-sp,2,0,0.0,0,0.0,2,100.0
Cospb005,1,0,0.0,0,0.0,1,100.0
data-service,88,0,0.0,0,0.0,88,100.0
cospb005,3,0,0.0,0,0.0,3,100.0
cospb061,2,0,0.0,0,0.0,2,100.0
siasvdoc-produtos-sp,1,0,0.0,0,0.0,1,100.0
siasvdoc,1,0,0.0,0,0.0,1,100.0
Cospb061,1,0,0.0,0,0.0,1,100.0
Siasvdoc,1,0,0.0,0,0.0,1,100.0
siasglc6-produtos-sp,1,0,0.0,0,0.0,1,100.0
Siasglc6,1,0,0.0,0,0.0,1,100.0
siasglc6,1,0,0.0,0,0.0,1,100.0
siasdoct-produtos-sp,1,0,0.0,0,0.0,1,100.0
siasdoct,1,0,0.0,0,0.0,1,100.0
Siasdoct,1,0,0.0,0,0.0,1,100.0
sisdata-produtos-sp,1,0,0.0,0,0.0,1,100.0
sisdata,1,0,0.0,0,0.0,1,100.0
Sisdata,1,0,0.0,0,0.0,1,100.0
siapo562-produtos-sp,1,0,0.0,0,0.0,1,100.0
siapo562,1,0,0.0,0,0.0,1,100.0
Siapo562,1,0,0.0,0,0.0,1,100.0
siapo412-produtos-sp,1,0,0.0,0,0.0,1,100.0
siapo412,1,0,0.0,0,0.0,1,100.0
Siapo412,1,0,0.0,0,0.0,1,100.0
Portal Transacional,100,0,0.0,0,0.0,100,100.0
Portal Transacional,100,0,0.0,0,0.0,100,100.0
cospb019,2,0,0.0,0,0.0,2,100.0
CPJSEEQX,1,0,0.0,0,0.0,1,100.0
cospb019,6,0,0.0,0,0.0,6,100.0
Communication sub lib,14,0,0.0,0,0.0,14,100.0
siapb638-produtos-sp,3,0,0.0,0,0.0,3,100.0
siapb713-produtos-sp,2,0,0.0,0,0.0,2,100.0
siapb638,4,0,0.0,0,0.0,4,100.0
Siapb638,1,0,0.0,0,0.0,1,100.0
siapb713,4,0,0.0,0,0.0,4,100.0
fatpb197-produtos-sp,2,0,0.0,0,0.0,2,100.0
Siapb713,1,0,0.0,0,0.0,1,100.0
fatpb197,2,0,0.0,0,0.0,2,100.0
Fatpb197,1,0,0.0,0,0.0,1,100.0
cospb019-produtos-sp,2,0,0.0,0,0.0,2,100.0
dpjpb124-produtos-sp,2,0,0.0,0,0.0,2,100.0
scr_crd_pf_ccr_ger_gdebco,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_06m_ger_gbcocc,1,0,0.0,0,0.0,1,100.0
Cospb019,1,0,0.0,0,0.0,1,100.0
siapbd82-produtos-sp,2,0,0.0,0,0.0,2,100.0
dpjpb124,3,0,0.0,0,0.0,3,100.0
Dpjpb124,1,0,0.0,0,0.0,1,100.0
portal-aprovacoes-frontend,54,0,0.0,0,0.0,54,100.0
Siapbd82,1,0,0.0,0,0.0,1,100.0
siapbd82,2,0,0.0,0,0.0,2,100.0
cpjpb264-produtos-sp,2,0,0.0,0,0.0,2,100.0
cpjpb264,2,0,0.0,0,0.0,2,100.0
portal-aprovacoes-backend,85,0,0.0,0,0.0,85,100.0
Cpjpb264,1,0,0.0,0,0.0,1,100.0
teste-diego4,1,0,0.0,0,0.0,1,100.0
TESTE DIEGO4,6,0,0.0,0,0.0,6,100.0
SIAPO371,1,0,0.0,0,0.0,1,100.0
workload_actions_db,27,0,0.0,0,0.0,27,100.0
SPCPO250,1,0,0.0,0,0.0,1,100.0
SPCPO198,1,0,0.0,0,0.0,1,100.0
SPCSGPS6,1,0,0.0,0,0.0,1,100.0
CHQPO119,1,0,0.0,0,0.0,1,100.0
SIAPO364,1,0,0.0,0,0.0,1,100.0
teste-diego3,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_gdebco,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_featp6v2,1,0,0.0,0,0.0,1,100.0
define-positivo-front-pipe,100,0,0.0,0,0.0,100,100.0
TESTE DIEGO3,6,0,0.0,0,0.0,6,100.0
siacloud-spc-service-estruturante-produtos-sp,1,0,0.0,0,0.0,1,100.0
siacloud-spc-service-estruturante,17,0,0.0,0,0.0,17,100.0
scr_crd_pf_ger_ger_gbco,7,0,0.0,0,0.0,7,100.0
teste-cockpit,1,0,0.0,0,0.0,1,100.0
Teste cockpit,49,0,0.0,0,0.0,49,100.0
Siacloud spc service estruturante,1,0,0.0,0,0.0,1,100.0
base-cadastral-tubo-cpf-cnpj,12,0,0.0,0,0.0,12,100.0
api-dados-session-web,93,0,0.0,0,0.0,93,100.0
pipeline-test,1,0,0.0,0,0.0,1,100.0
frontend-pivot-table,20,0,0.0,0,0.0,20,100.0
sia507m-produtos-sp,2,0,0.0,0,0.0,2,100.0
chqpb032-produtos-sp,2,0,0.0,0,0.0,2,100.0
sia507m,3,0,0.0,0,0.0,3,100.0
Sia507m,1,0,0.0,0,0.0,1,100.0
siacloud-spc-service-produtos-sp,1,0,0.0,0,0.0,1,100.0
chqpb032,3,0,0.0,0,0.0,3,100.0
Chqpb032,1,0,0.0,0,0.0,1,100.0
rnd_bhv_pf_ccr_banc_bvs,1,0,0.0,0,0.0,1,100.0
communication-lib,17,0,0.0,0,0.0,17,100.0
scr_crd_pf_ccr_banc_study,1,0,0.0,0,0.0,1,100.0
78dcu47hwqj0vbbysihrzgzyopujia62yqqdh16,1,0,0.0,0,0.0,1,100.0
78dcu47hwqj0vbbysihrzgzyopujia62yqqdh16,6,0,0.0,0,0.0,6,100.0
b6igs85luuh4tf92qmfvxkx2mtsnge46syfp3e.oastify.com,6,0,0.0,0,0.0,6,100.0
b6igs85luuh4tf92qmfvxkx2mtsnge46syfp3e.oastify.com,1,0,0.0,0,0.0,1,100.0
teste-diego2szjja6s333,1,0,0.0,0,0.0,1,100.0
TESTE DIEGO2szjja6s333,6,0,0.0,0,0.0,6,100.0
0h7lepe02x,1,0,0.0,0,0.0,1,100.0
0h7lepe02x,6,0,0.0,0,0.0,6,100.0
TESTE DIEGO2,6,0,0.0,0,0.0,6,100.0
teste-diego,1,0,0.0,0,0.0,1,100.0
TESTE DIEGO,6,0,0.0,0,0.0,6,100.0
dw-detective,1,0,0.0,0,0.0,1,100.0
ppe-web,5,0,0.0,0,0.0,5,100.0
ppe-web,10,0,0.0,0,0.0,10,100.0
DPJPO143,1,0,0.0,0,0.0,1,100.0
cpjpb172-produtos-sp,2,0,0.0,0,0.0,2,100.0
dpjsvsdo,3,0,0.0,0,0.0,3,100.0
Dpjsvsdo,1,0,0.0,0,0.0,1,100.0
cpjpb172,4,0,0.0,0,0.0,4,100.0
Cpjpb172,1,0,0.0,0,0.0,1,100.0
smgsvmbt,3,0,0.0,0,0.0,3,100.0
Smgsvmbt,1,0,0.0,0,0.0,1,100.0
Siascrpt,1,0,0.0,0,0.0,1,100.0
chqsdgch,3,0,0.0,0,0.0,3,100.0
siascrpt,3,0,0.0,0,0.0,3,100.0
Chqsdgch,1,0,0.0,0,0.0,1,100.0
cpjpb124-produtos-sp,2,0,0.0,0,0.0,2,100.0
cpjpb085-produtos-sp,2,0,0.0,0,0.0,2,100.0
cpjpb124,3,0,0.0,0,0.0,3,100.0
Siasfone,1,0,0.0,0,0.0,1,100.0
siasvres,3,0,0.0,0,0.0,3,100.0
Siasvres,1,0,0.0,0,0.0,1,100.0
cartas-frontend-produtos-sp,2,0,0.0,0,0.0,2,100.0
cartas-frontend,9,0,0.0,0,0.0,9,100.0
Cartas-frontend,28,0,0.0,0,0.0,28,100.0
cartas-backend-produtos-sp,2,0,0.0,0,0.0,2,100.0
cartas-backend,25,0,0.0,0,0.0,25,100.0
Cartas-backend,1,0,0.0,0,0.0,1,100.0
boavista-frontend,21,0,0.0,0,0.0,21,100.0
boavista-backend,6,0,0.0,0,0.0,6,100.0
da-function-informacoes-pj,1,0,0.0,0,0.0,1,100.0
CollectionTest,1,0,0.0,0,0.0,1,100.0
siasvful,2,0,0.0,0,0.0,2,100.0
Siasvful,1,0,0.0,0,0.0,1,100.0
Siasshfd,1,0,0.0,0,0.0,1,100.0
siasshfd,2,0,0.0,0,0.0,2,100.0
SIASAOPE,1,0,0.0,0,0.0,1,100.0
CPJSAMBI,1,0,0.0,0,0.0,1,100.0
SIASCEMS,1,0,0.0,0,0.0,1,100.0
DPJPO142,1,0,0.0,0,0.0,1,100.0
FATSPCLI,1,0,0.0,0,0.0,1,100.0
CPJSQFIL,1,0,0.0,0,0.0,1,100.0
siastpgb,3,0,0.0,0,0.0,3,100.0
Siastpgb,1,0,0.0,0,0.0,1,100.0
siasrtfo,5,0,0.0,0,0.0,5,100.0
Siasrtfo,1,0,0.0,0,0.0,1,100.0
Siasdcrg,1,0,0.0,0,0.0,1,100.0
siasdcrg,3,0,0.0,0,0.0,3,100.0
cpjsdcad,3,0,0.0,0,0.0,3,100.0
Cpjsdcad,1,0,0.0,0,0.0,1,100.0
doc-lib,1,0,0.0,0,0.0,1,100.0
Doc-lib,1,0,0.0,0,0.0,1,100.0
cpjpb202,4,0,0.0,0,0.0,4,100.0
doc-lib-produtos-sp,2,0,0.0,0,0.0,2,100.0
Cpjpb202,1,0,0.0,0,0.0,1,100.0
cpjpb202-produtos-sp,2,0,0.0,0,0.0,2,100.0
cpjpb178-produtos-sp,2,0,0.0,0,0.0,2,100.0
cpjpb178,3,0,0.0,0,0.0,3,100.0
Cpjpb178,1,0,0.0,0,0.0,1,100.0
acischav,5,0,0.0,0,0.0,5,100.0
Acischav,1,0,0.0,0,0.0,1,100.0
siassrec,3,0,0.0,0,0.0,3,100.0
Siassrec,1,0,0.0,0,0.0,1,100.0
siascdcg,3,0,0.0,0,0.0,3,100.0
Siascdcg,1,0,0.0,0,0.0,1,100.0
Consumo-common,1,0,0.0,0,0.0,1,100.0
fatspt92,3,0,0.0,0,0.0,3,100.0
Fatspt92,1,0,0.0,0,0.0,1,100.0
siasccoi,3,0,0.0,0,0.0,3,100.0
Siasccoi,1,0,0.0,0,0.0,1,100.0
siasftel,3,0,0.0,0,0.0,3,100.0
siasvblq,4,0,0.0,0,0.0,4,100.0
Siasftel,1,0,0.0,0,0.0,1,100.0
Siasvblq,1,0,0.0,0,0.0,1,100.0
SIASCLSF,1,0,0.0,0,0.0,1,100.0
siasnsen,4,0,0.0,0,0.0,4,100.0
scr_crd_pj_ger_ger_sicredi,1,0,0.0,0,0.0,1,100.0
Siasnsen,1,0,0.0,0,0.0,1,100.0
cossvsen,13,0,0.0,0,0.0,13,100.0
Cossvsen,1,0,0.0,0,0.0,1,100.0
Cpjsabrv,1,0,0.0,0,0.0,1,100.0
cpjsabrv,4,0,0.0,0,0.0,4,100.0
siasncep,4,0,0.0,0,0.0,4,100.0
Siasncep,1,0,0.0,0,0.0,1,100.0
siasrdcn,5,0,0.0,0,0.0,5,100.0
Siasrdcn,1,0,0.0,0,0.0,1,100.0
ecs-service-scale-legacy,5,0,0.0,0,0.0,5,100.0
SIASVQTD,1,0,0.0,0,0.0,1,100.0
boavista-backend,15,0,0.0,0,0.0,15,100.0
ecr-registry-legacy,6,0,0.0,0,0.0,6,100.0
boavista-frontend,10,0,0.0,0,0.0,10,100.0
scr_crd_pf_ger_ger_p6sda,11,0,0.0,0,0.0,11,100.0
fatsende,4,0,0.0,0,0.0,4,100.0
customer-dashboard,100,0,0.0,0,0.0,100,100.0
Fatsende,1,0,0.0,0,0.0,1,100.0
siasfrip,5,0,0.0,0,0.0,5,100.0
Siasfrip,1,0,0.0,0,0.0,1,100.0
cpjsfunc,5,0,0.0,0,0.0,5,100.0
Cpjsfunc,1,0,0.0,0,0.0,1,100.0
siasrcds1,5,0,0.0,0,0.0,5,100.0
siasrcds1,1,0,0.0,0,0.0,1,100.0
teste-stargate,1,0,0.0,0,0.0,1,100.0
new-dashboard,100,0,0.0,0,0.0,100,100.0
teste-stargate,1,0,0.0,0,0.0,1,100.0
teste15,1,0,0.0,0,0.0,1,100.0
teste15,49,0,0.0,0,0.0,49,100.0
teste14,49,0,0.0,0,0.0,49,100.0
teste13,6,0,0.0,0,0.0,6,100.0
report-platform-sdk,2,0,0.0,0,0.0,2,100.0
report-platform-sdk,1,0,0.0,0,0.0,1,100.0
SIASENDE,1,0,0.0,0,0.0,1,100.0
CHQSDGCH,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ccr_ger_bvs,13,0,0.0,0,0.0,13,100.0
scout,100,0,0.0,0,0.0,100,100.0
study_testeklavip6,1,0,0.0,0,0.0,1,100.0
poc-tabelas-externas-fullservice,2,0,0.0,0,0.0,2,100.0
scr_crd_pf_vei_p6pf_bvs,10,0,0.0,0,0.0,10,100.0
scr_crd_pf_vei_ger_bvs,1,0,0.0,0,0.0,1,100.0
Portal Transacional,100,0,0.0,0,0.0,100,100.0
DynamoDB Price Calculator,1,0,0.0,0,0.0,1,100.0
persister,100,0,0.0,0,0.0,100,100.0
da-profissionais-liberais,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_sky,7,0,0.0,0,0.0,7,100.0
SIASVBLQ,1,0,0.0,0,0.0,1,100.0
core-adapter,7,0,0.0,0,0.0,7,100.0
SIASCCOI,1,0,0.0,0,0.0,1,100.0
SIASNCEP,1,0,0.0,0,0.0,1,100.0
SIASFONE,1,0,0.0,0,0.0,1,100.0
siasrdcn,1,0,0.0,0,0.0,1,100.0
database,100,0,0.0,0,0.0,100,100.0
siastpgb,1,0,0.0,0,0.0,1,100.0
siacloud-aci-service-produtos-sp,2,0,0.0,0,0.0,2,100.0
dags,10,0,0.0,0,0.0,10,100.0
scr_crd_pf_all_rpf_study,1,0,0.0,0,0.0,1,100.0
sias0001,1,0,0.0,0,0.0,1,100.0
define-negativo-ejb,100,0,0.0,0,0.0,100,100.0
Audit Trail,1,0,0.0,0,0.0,1,100.0
analysis-queue,1,0,0.0,0,0.0,1,100.0
SIASNSEN,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_consumidordeploy_bvs,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_consumidor_deploy_bvs,21,0,0.0,0,0.0,21,100.0
CPJSDCAD,1,0,0.0,0,0.0,1,100.0
ms-res6-interop,23,0,0.0,0,0.0,23,100.0
ms-res6-interop,48,0,0.0,0,0.0,48,100.0
Transacional Com Captcha,100,0,0.0,0,0.0,100,100.0
SIASCDCG,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_sicedi2,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ccr_ger_inter,9,0,0.0,0,0.0,9,100.0
report-platform-positive-behavioral-record,78,0,0.0,0,0.0,78,100.0
siascrpt,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_sicredi,1,0,0.0,0,0.0,1,100.0
siasccpu,1,0,0.0,0,0.0,1,100.0
siasdcrg,1,0,0.0,0,0.0,1,100.0
Test-pvt-models-old,100,0,0.0,0,0.0,100,100.0
cpjsfunc,1,0,0.0,0,0.0,1,100.0
siasrcds1,1,0,0.0,0,0.0,1,100.0
siasshfd,1,0,0.0,0,0.0,1,100.0
mf-filter-custom-analytics,15,0,0.0,0,0.0,15,100.0
runner-analytics-dev,17,0,0.0,0,0.0,17,100.0
mf-filter-custom-analytics,54,0,0.0,0,0.0,54,100.0
Bluebox Frontend,100,0,0.0,0,0.0,100,100.0
consumo-as400-produtos-sp,1,0,0.0,0,0.0,1,100.0
google-cloud,7,0,0.0,0,0.0,7,100.0
siaspdec,1,0,0.0,0,0.0,1,100.0
siasgsen,19,0,0.0,0,0.0,19,100.0
ativacao de api airflow,100,0,0.0,0,0.0,100,100.0
Siasgsen,1,0,0.0,0,0.0,1,100.0
cpjsnire,1,0,0.0,0,0.0,1,100.0
fork-pvt-models,6,0,0.0,0,0.0,6,100.0
Estruturante batch,1,0,0.0,0,0.0,1,100.0
fatsende,1,0,0.0,0,0.0,1,100.0
siasfrdc,1,0,0.0,0,0.0,1,100.0
pocdataqueue,1,0,0.0,0,0.0,1,100.0
common-accelerator,1,0,0.0,0,0.0,1,100.0
backoffice-produtos-sp,7,0,0.0,0,0.0,7,100.0
siassrec,1,0,0.0,0,0.0,1,100.0
fatscvep,1,0,0.0,0,0.0,1,100.0
Ingestao frontend,1,0,0.0,0,0.0,1,100.0
equifax-brazil-log,1,0,0.0,0,0.0,1,100.0
bluebox-security,1,0,0.0,0,0.0,1,100.0
report-platform-scpc-credit-group-service,1,0,0.0,0,0.0,1,100.0
teste,1,0,0.0,0,0.0,1,100.0
